"73";"@JorgeBustos1 Jorge, pero @NunezFeijoo debe cambiar su estrategia política, pq está visto q el buenismo no gana votos. Estamos en una guerra sin cuartel y no es Ucrania, es un Sánchez dispuesto a todo y lo demuestra a diario; es plantarle cara sin miedos y lo q yo veo en Feijóo no me gusta<U+0001F937><U+200D><U+2640><U+FE0F>"  
"74";"@Afroditaa1984 @constsos Guerra híbrida 2.0 Ucrania el ratón de laboratorio"  
"75";"@roscullell @iellakuria Poco días antes pasó un señor de Irán. Era profesor. Me dijo que había planes muy maduros ya con la comunidad internacional, con el visto bueno de eeuu, claro, para que el país pudiera comerciar con petróleo de forma abierta. La guerra de Ucrania lo paró todo. :("  
"76";"Drones bombardean Crimea, la estratégica península ucraniana que está bajo control ruso https://t.co/4kX8yyhllx"  
"77";"La ópera y la guerra de Ucrania <U+0001F447><U+0001F3FC> https://t.co/DIbHzEXyXi"  
"78";"#RepúblicaCheca se prepara para guerra con la Federación Rusa, afirma Jefe Estado Mayor Gnrl. Karel Rzeka: “La guerra n #Ucrania es gran llamada de atención para la sociedad. El potencial de escalada bélica continúa creciendo. Incluso escenarios más graves no se pueden descartar” https://t.co/aK7TewRZIM"  
"79";"@emergenciescat La culpa es de la guerra de Ucrania <U+0001F601>"  
"80";"<U+0001FA7A> La Covid-19, la guerra de Ucrania y los crecientes efectos del cambio climático están teniendo un impacto en la salud mental y física de los menores de todo el mundo, y han aumentado sus tasas de pobreza y exclusión, alertaron varias oenegés.   #Salud https://t.co/jzvYBLUsUV"  
"81";"@DanielLlopart @josepguijarro @eltempsTV3 @AlfredRPico @TomasMolinaB @ElTiempo_tve @ElTiempoA3 @el_tiempohoy @estelsiplanetes La culpa es de la guerra de Ucrania"  
"82";"@AlexESPMAD @JosehWolf @AFPespanol No sé trata de lo que hagan se trata de la intención,le repito, es usted muy condescendiente para un neonazi mentiroso y chulo que trata de llevar al mundo a una guerra mundial, yo no soy europeo y me importa un pito ucrania y Rusia y le apuesto que el resto dirá lo mismo"  
"83";"@iguardans Lo dice el que plantea la guerra en Ucrania como una lucha entre la luz y la oscuridad y se dedica a berrear como un maníaco contra quién ose analizar el conflicto en otros términos"  
"84";"Los niños militares de Ucrania son otra prueba de la tragedia de la guerra https://t.co/sCmHgUhkSy"  
"85";"La guerra contra Rusia deja millones de personas en peligro de morir congeladas, advirtió la OMS. La solución es evacuar a los ciudadanos. https://t.co/sBlju9DDDC"  
"86";"De plataforma para bailes y coreos, a videos que aportan información inmediata. Es lo que está pasando con TikTok. La guerra entre Rusia y Ucrania elevó su perfil. Los ucranianos la utilizan para documentar sus experiencias y la BBC ya tiene su canal."  
"87";"EU acusa a Rusia por crímenes de guerra sistémicos en Ucrania; asegura tener pruebas https://t.co/GK3UwDBnR6 https://t.co/s2ni1V2U0D"  
"88";"<U+0001F1EB><U+0001F1F7><U+0001F1E9><U+0001F1EA> Un paso clave hacia una mayor coordinación franco-alemana contra los impactos de la Guerra de Ucrania <U+0001F1FA><U+0001F1E6> y el aumento de la inflación."  
"89";"Guerra Ucrania - Rusia, última hora en directo | La OMS alerta: el invierno será una «amenaza mortal» para millones de ucranianos https://t.co/hPOVfNAvMB vía @ABC_Mundo"  
"90";"El Parlamento Europeo discute la idea de reconocer a PMC Wagner como organización terrorista - Político. En general, el mensaje es muy claro: los nazis de las Fuerzas Armadas de Ucrania pueden matar impunemente a los prisioneros de guerra rusos desarmados y nadie"  
"91";"Grave equivocación de Díaz-Canel al dar apoyo a Putin. Es precisamente el imperialismo ""neozarista"" de este el que ha ocasionado una guerra de consecuencias irreparables para Ucrania e impredecibles para Europa y occidente.  https://t.co/oEUdkGHt5U"  
