"72";"El Gobierno en una semana: <U+0001F449><U+0001F3FC>Anuncia la derogación del delito de sedición para favorecer a sus socios. <U+0001F449><U+0001F3FC>Aplica la Ley “sí es sí” que reduce las condenas a los violadores. <U+0001F449><U+0001F3FC> Presenta la Ley de Bienestar Animal que castiga más la agresión a un perro que a una mujer  Sí, el PSOE." 
"73";"@mrterroriux @TaniaCrespo3 @elmundoes @sanchezcastejon @PSOE Que si a la sedición vamos, obedecer al Consejo de Europa y adaptar el delito a los estándares europeos es lo que menos le conviene a Puigdemont, Comín, Gordi y Ponsatí porque eso facilitará muchísimo su extradición a España e ir a prisión. Que Pedro Sánchez es muy listo." 
"74";"Defendiendo el delito de sedición más propio del antiguo régimen y con la palabra ""Avanza"" hasta para cagar<U+0001F440>" 
"75";"ah no espera, que es mas importante echar leña al fuego y cargar contra Irene Montero o hablar del delito de sedición, se me olvidaba" 
"76";"@PSOE de @sanchezcastejon ha complacido a ERC derogado delito de sedición  y a Bildu quitando competencias a la GC. De #DerogarLaLeyMordazaYa q quiere toda la izquierda española no se sabe nada. PPFranco y PSOEGal se hacen la campaña uno a otro. Esto es <U+0001F1EA><U+0001F1F8><U+0001F92E> https://t.co/uy0vxZdhk1" 
"77";"El PP llevará al Pleno de Albacete el debate por el delito de sedición https://t.co/Pk7y5F3FSN" 
"78";"@JorgeBustos1 Pero los presupuestos van a salir p'alante...pues hijo agua y ajo...Que cojones me importa a mí y a muchos más lo de quitar el delito de sedición y lo de quitar guardias en Navarra..como si eso fuera importante" 
"79";"Valdría más que endureciera la ley a los okupas, eso sí que es importante porque los propietarios están totalmente desprotegidos y no reformar el delito de sedición que favorece a los que dieron un golpe de Estado con el agravante que dicen que lo volverán a hacer https://t.co/tGfYAphhEM" 
"80";"@sanchezcastejon @NadiaCalvino @Teresaribera @Yolanda_Diaz_ El #PSOETA va a expulsar a la @guardiacivil de Navarra. Esto es TREMENDO y VOMITIVO.  El #PSOEBandaCriminal va a eliminar del Código Penal el delito de sedición. Eso es INCONSTITUCIONAL. #SanchezTraidor #SanchezDimision   #GobiernoDeInutiles  #GobiernoCriminalCorruptoyMentiroso" 
"81";"Sánchez en el Senado: - la UE obliga a rebajar delito de sedición - eliminando delito de sedición nos equiparamos al C.P de todos los países de la UE - el delito de sedicion del CP es de hace 200 años  ¿Cómo un Presidente puede mentir tanto y a la cara de todos los españoles?" 
"82";"El delito de sedición está tipificado como la alteración del orden público y el incumplimiento sistemático de la ley  @EdurneUriarte @GPPopular @populares https://t.co/l11zu6ZEob" 
"83";"@Santi_ABASCAL Una tropelia más del traidor. Saca de la cárcel a los sediciosos, rebaja el delito de sedición, malversación.. Acerca a etarras al PV, ahora quita a la gc de tráfico.." 
"84";"Sánchez derogará el delito de sedición para facilitar el retorno de los fugados Puigdemont y Rovira: https://t.co/U1YqeW0acH" 
"85";"@a_lacutre @TeruelExiste_ ¿ @TeruelExiste_ también va a votar a favor de eliminar el delito de sedición ?  ¿Y el de malversación?  Oye, y ya que estamos... ¿ @TeruelExiste_ va a votar a favor de expulsar a la @guardiacivil de Navarra tal y como exige EH Bildu - ETA ?" 
"86";"@Esquirolet1 @TaniaCrespo3 @elmundoes El PSOE quita el delito de sedición porque necesita los votos de un partido con miembros detenidos por sedición y saca a la GC de Navarra porque necesita los votos con miembros detenidos por la GC por terrorismo ." 
"87";"40 asociaciones civiles impulsan un manifiesto contra la reforma del delito de sedición https://t.co/1DyStgEvok a través de @voz_populi" 
"88";"@jucilnacional Desaparece el delito de sedición, modificación del delito de malversación, ataques contínuos a las FCSE .... ¿ Nadie con autoridad alza la voz?" 
"89";"Le destrozan el ano y se desquitan con quien pueden, que eso sea prisión ofesiosa. Nada de juicios si a la vista esta el delito la dere conspiración y sedición. Basta de autoridades incompetentes, leyes mutilados. #NoMas https://t.co/PBy9OpPdSM" 
"90";"@mrjesusfigueroa No servirá de nada, Pedro Sánchez va a eliminar el delito de sedición y va a rebajar el de malversación.  Puigdemont seguirá donde está, y con más fuerza aún.  #PsoeTraidor #PSOEBandaCriminal  #SanchezDimision #SanchezTraidor" 
"91";"Sánchez no se presentó a las elecciones contando que iba a eliminar el delito de sedición para liberar a los condenados independentistas. Lo democrático, antes de dar ese salto que desprotege al Estado, es convocar elecciones y ver qué sale. Que se atreva." 
"92";"Si los #PGE2023 ya no dependen de ERC ¿por qué Sánchez va a poner en peligro la seguridad del Estado suprimiendo el delito de sedición? <U+0001F914> ¿Sigue Sánchez obligado a ello por presión de Podemos y su telepredicador? <U+0001F644> https://t.co/g0xZNwSKUF" 
"93";"<U+0001F534> #Directo | Alberto Núñez Feijóo pregunta a Pedro Sánchez en el Senado sobre la reforma del delito de sedición.  <U+25B6> https://t.co/5vboYUQnqh https://t.co/wqSLFzeEfg" 
"94";"@naiaranaiara31 @PSOE @sanchezcastejon Y para la ley de SI es Si ,también tiene que ponerlo en el PSOE, también ponga darles el delito de sedición y malversación a los independentistas ...Tantas cosas que no se cuentan con los dedos de la mano ,,, Y eso que yo le digo qué es derecha o izquierda?" 
"95";"#España Un mes después de su último cara a cara en el Senado, el presidente del Gobierno, Pedro Sánchez, y el líder del PP,Alberto Núñez Feijóo, vuelven a verse este #22Nov en un debate marcado por las polémicas reformas en el Código Penal del delito de sedición y la malversación https://t.co/H9QFRLqy9H" 
"96";"@carlossegovia_ @elmundoes Ahora estamos a Sí o Sí, al fútbol, al delito de sedición, a las mareas de Sanidad y a las exhumaciones de franquistas...  No podemos estar tb a salvar el crédito de Nadia Calviño..." 
"97";"@Lenich7 @sanchezcastejon El señor diputado ha llamado inútil a la ministra. ""...se suprime el delito de sedición para contentar a los insaciables independentistas y para los que tienen que mantener a la inútil y soberbia ministra de Igualdad, para que su socio no se eche para atrás""" 
"98";"@Rakelmarkos Todo el tuit es un despropósito. En lugar de decir que se reforma la sedición para convertirlo en un delito de desordenes agravados, dice que SE SUPRIME. Dice que SE EXPULSA a la guardia civil en lugar de explicar que se transfiere la competencia de tráfico." 
"99";"@Apapell Y la salida de la guardia civil de Navarra, y la eliminación del delito de sedición..." 
"100";"Un gran post, con un lamentable cierre. Como siempre, el problema son Trump y Orban...  La reforma del delito de sedición: un debate tramposo https://t.co/JOtGHXwrSz" 
"101";"@JesusCintora La misma impunidad que los que hacen un delito de sedicion, que se les da un indulto, la misma impunidad que otegui, que habiendo sido de eta esta en el congreso." 
"102";"Mentir sobre lo que dice el PP europeo, os debería caer la cara de vergüenza. Dado que sabéis que Europa está con Sánchez. El delito de sedición no se va a eliminar, se adapta a estándares europeos. Con lo cual Puigdemont si saldría perjudicado, porque si podría ser extraditado y" 
"103";"@MaraSoriano7 El PP sigue resistiendo el embiste de la izquierda para hacerse con la CGPJ y dinamitar así la democracia. Empezaron con la derogación del delito de sedición, rebajaron las condenas a violadores, ya solo les queda proteger a sus afines derogando el delito de malversación!" 
"104";"@juadanan Mientras dan esa encuesta, sustraen minutos de debate, sobre  l la rebaja del delito de sedición y malversación que esta semana aprobará el Gobierno de Pedro Sánchez...con el apoyo, entre otros,  de las alimañas beneficiadas por la ley del sí es sí." 
"105";"@MarDGamero Un escándalo tras otro, ni hay tiempo para  las críticas. ¡En una semana!: derogación del delito de sedición, derogación de las penas por malversación, Marlasca y sus fronteras, ley del si es si…. Todo debido a la ¿gestión? de este Gobierno, ¿y los problemas reales?  ¡olvidados!" 
"106";"Entonces, ¿en qué quedamos? ¿La reforma del delito de sedición nos sitúa en la modernidad europea o es un signo de que no hay nadie a los mandos? https://t.co/gbvGFep6dj" 
"107";"La barbaridad q van a hacer es SUPRIMIR el delito SEDICIÓN, no ""rebajar"" (q tb lo sería...)   La mitad de los españoles está en contra de la rebaja de la sedición que prepara el Gobierno de Sánchez https://t.co/uabKHi8WKf vía @eldebate_com" 
"108";"@rosamariaartal @eldiarioes ¿Toca hablar del Rey y del Mundial, para no hablar de la rebaja del delito de sedición y malversación, que va a aprobar el Desgobierno de la gente? Nada ocurre por casualidad ""listapan"". <U+0001F5F3><U+0001F448><U+0001F448><U+0001F448><U+0001F448><U+0001F448>YA!" 
"109";"La reforma del delito de #sedición  | Por Javier García Fernández  https://t.co/9yWCy1GXJY a través de @nuevatribuna" 
"110";"@MaraSoriano7 10 días desde la Traición del PSOE y su sumo sacerdote con el delito de Sedición. Ahora les falta amoldar la malversación y matan dos pájaros de un tiro: libran a Griñan y los EREs y a los golpistas de Cataluña." 
